symbol,quote_symbol,name,country,is_bist,is_nasdaq,is_sp500,is_tefas,universe_tags
TCRX,TCRX,"TScan Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TCX,TCX,Tucows Inc. - Common Stock,US,False,True,False,False,NASDAQ
TDAC,TDAC,Translational Development Acquisition Corp. - Ordinary Shares,US,False,True,False,False,NASDAQ
TDG,TDG,TransDigm Group,US,False,False,True,False,SP500
TDIC,TDIC,Dreamland Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TDUP,TDUP,ThredUp Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
TDWD,TDWD,Tailwind 2.0 Acquisition Corp. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TDY,TDY,Teledyne Technologies,US,False,False,True,False,SP500
TEAD,TEAD,Teads Holding Co. - Common Stock,US,False,True,False,False,NASDAQ
TEAM,TEAM,Atlassian Corporation - Class A Common Stock,US,False,True,False,False,NASDAQ
TECH,TECH,Bio-Techne Corp - Common Stock,US,False,True,True,False,NASDAQ;SP500
TECX,TECX,"Tectonic Therapeutic, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TEL,TEL,TE Connectivity,US,False,False,True,False,SP500
TELA,TELA,"TELA Bio, Inc. - Common stock",US,False,True,False,False,NASDAQ
TELO,TELO,"Telomir Pharmaceuticals, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TEM,TEM,"Tempus AI, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
TENB,TENB,"Tenable Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TENX,TENX,"Tenax Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TER,TER,"Teradyne, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
TERN,TERN,"Terns Pharmaceuticals, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TFC,TFC,Truist Financial,US,False,False,True,False,SP500
TFSL,TFSL,TFS Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
TGHL,TGHL,The GrowHub Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TGL,TGL,Treasure Global Inc. - Common Stock,US,False,True,False,False,NASDAQ
TGT,TGT,Target Corporation,US,False,False,True,False,SP500
TGTX,TGTX,"TG Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TH,TH,Target Hospitality Corp. - Common Stock,US,False,True,False,False,NASDAQ
THCH,THCH,TH International Limited - Ordinary shares,US,False,True,False,False,NASDAQ
THFF,THFF,First Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
THH,THH,TryHard Holdings Limited - Ordinary Shares,US,False,True,False,False,NASDAQ
THRM,THRM,Gentherm Inc - Common Stock,US,False,True,False,False,NASDAQ
THRY,THRY,"Thryv Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TIGO,TIGO,Millicom International Cellular S.A. - Common Stock,US,False,True,False,False,NASDAQ
TIGR,TIGR,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TIL,TIL,"Instil Bio, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TILE,TILE,"Interface, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TIPT,TIPT,Tiptree Inc. - Common Stock,US,False,True,False,False,NASDAQ
TITN,TITN,Titan Machinery Inc. - Common Stock,US,False,True,False,False,NASDAQ
TIVC,TIVC,"Tivic Health Systems, Inc. - Common stock",US,False,True,False,False,NASDAQ
TJGC,TJGC,TJGC Group Limited - ordinary shares,US,False,True,False,False,NASDAQ
TJX,TJX,TJX Companies,US,False,False,True,False,SP500
TKLF,TKLF,"Tokyo Lifestyle Co., Ltd. - American Depositary Shares",US,False,True,False,False,NASDAQ
TKNO,TKNO,"Alpha Teknova, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TKO,TKO,TKO Group Holdings,US,False,False,True,False,SP500
TLF,TLF,"Tandy Leather Factory, Inc. - common stock",US,False,True,False,False,NASDAQ
TLIH,TLIH,Ten-League International Holdings Limited - Ordinary Shares,US,False,True,False,False,NASDAQ
TLN,TLN,Talen Energy Corporation - Common Stock,US,False,True,False,False,NASDAQ
TLNC,TLNC,Talon Capital Corp. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TLPH,TLPH,"Talphera, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TLRY,TLRY,"Tilray Brands, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TLS,TLS,Telos Corporation - Common Stock,US,False,True,False,False,NASDAQ
TLSA,TLSA,Tiziana Life Sciences Ltd - Common Shares,US,False,True,False,False,NASDAQ
TLSI,TLSI,"TriSalus Life Sciences, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TLX,TLX,Telix Pharmaceuticals Limited - American Depositary Shares,US,False,True,False,False,NASDAQ
TMC,TMC,TMC the metals company Inc. - Common Stock,US,False,True,False,False,NASDAQ
TMCI,TMCI,"Treace Medical Concepts, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TMCR,TMCR,The Metals Royalty Company Inc. - Common Stock,US,False,True,False,False,NASDAQ
TMDX,TMDX,"TransMedics Group, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TMO,TMO,Thermo Fisher Scientific,US,False,False,True,False,SP500
TMTS,TMTS,Spartacus Acquisition Corp. II - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TMUS,TMUS,"T-Mobile US, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
TNDM,TNDM,"Tandem Diabetes Care, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TNGX,TNGX,"Tango Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TNMG,TNMG,TNL Mediagene - Ordinary Shares,US,False,True,False,False,NASDAQ
TNON,TNON,"Tenon Medical, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TNXP,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,US,False,True,False,False,NASDAQ
TNYA,TNYA,"Tenaya Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TOI,TOI,"The Oncology Institute, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TOMZ,TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TONX,TONX,TON Strategy Company - Common Stock,US,False,True,False,False,NASDAQ
TOP,TOP,TOP Financial Group Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TORO,TORO,Toro Corp. - Common stock,US,False,True,False,False,NASDAQ
TOUR,TOUR,Tuniu Corporation - American Depositary Shares,US,False,True,False,False,NASDAQ
TOWN,TOWN,Towne Bank - Common Stock,US,False,True,False,False,NASDAQ
TOYO,TOYO,"TOYO Co., Ltd - Ordinary Shares",US,False,True,False,False,NASDAQ
TPCS,TPCS,TechPrecision Corporation - Common stock,US,False,True,False,False,NASDAQ
TPG,TPG,TPG Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
TPL,TPL,Texas Pacific Land Corporation,US,False,False,True,False,SP500
TPR,TPR,"Tapestry, Inc.",US,False,False,True,False,SP500
TPST,TPST,"Tempest Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TRAW,TRAW,"Traws Pharma, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TRAXV,TRAXV,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",US,False,True,False,False,NASDAQ
TRDA,TRDA,"Entrada Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TREE,TREE,"LendingTree, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TRGP,TRGP,Targa Resources,US,False,False,True,False,SP500
TRI,TRI,Thomson Reuters Corp - Common Shares,US,False,True,False,False,NASDAQ
TRIB,TRIB,Trinity Biotech plc - American Depositary Shares,US,False,True,False,False,NASDAQ
TRIN,TRIN,Trinity Capital Inc. - Common Stock,US,False,True,False,False,NASDAQ
TRIP,TRIP,"TripAdvisor, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TRMB,TRMB,Trimble Inc. - Common Stock,US,False,True,True,False,NASDAQ;SP500
TRMD,TRMD,TORM plc - Class A Common Stock,US,False,True,False,False,NASDAQ
TRNR,TRNR,Interactive Strength Inc. - Common Stock,US,False,True,False,False,NASDAQ
TRNS,TRNS,"Transcat, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TRON,TRON,Tron Inc. - Common Stock,US,False,True,False,False,NASDAQ
TROO,TROO,"TROOPS, Inc. - Ordinary Shares",US,False,True,False,False,NASDAQ
TROW,TROW,"T. Rowe Price Group, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
TRS,TRS,TriMas Corporation - Common Stock,US,False,True,False,False,NASDAQ
TRSG,TRSG,Tungray Technologies Inc - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TRUG,TRUG,"TruGolf Holdings, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
TRUP,TRUP,"Trupanion, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TRV,TRV,Travelers Companies (The),US,False,False,True,False,SP500
TRVG,TRVG,trivago N.V. - American Depositary Shares,US,False,True,False,False,NASDAQ
TRVI,TRVI,"Trevi Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TSAT,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,US,False,True,False,False,NASDAQ
TSBK,TSBK,"Timberland Bancorp, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TSCO,TSCO,Tractor Supply Company - Common Stock,US,False,True,True,False,NASDAQ;SP500
TSEM,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,US,False,True,False,False,NASDAQ
TSHA,TSHA,"Taysha Gene Therapies, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TSLA,TSLA,"Tesla, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
TSN,TSN,Tyson Foods,US,False,False,True,False,SP500
TSSI,TSSI,"TSS, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TT,TT,Trane Technologies,US,False,False,True,False,SP500
TTAN,TTAN,"ServiceTitan, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
TTD,TTD,"The Trade Desk, Inc. - Class A Common Stock",US,False,True,True,False,NASDAQ;SP500
TTEC,TTEC,"TTEC Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TTEK,TTEK,"Tetra Tech, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TTGT,TTGT,"TechTarget, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TTMI,TTMI,"TTM Technologies, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TTRX,TTRX,Turn Therapeutics Inc. - Common Stock,US,False,True,False,False,NASDAQ
TTWO,TTWO,"Take-Two Interactive Software, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
TULP,TULP,"Bloomia Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TURB,TURB,"Turbo Energy, S.A. - American Depositary Shares",US,False,True,False,False,NASDAQ
TUSK,TUSK,"Mammoth Energy Services, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TVA,TVA,Texas Ventures Acquisition III Corp - Class A Ordinary Share,US,False,True,False,False,NASDAQ
TVAI,TVAI,Thayer Ventures Acquisition Corporation II - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TVGN,TVGN,Tevogen Bio Holdings Inc. - Common Stock,US,False,True,False,False,NASDAQ
TVRD,TVRD,"Tvardi Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TVTX,TVTX,"Travere Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TW,TW,Tradeweb Markets Inc. - Class A Common Stock,US,False,True,False,False,NASDAQ
TWAV,TWAV,"TaoWeave, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TWFG,TWFG,"TWFG, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TWG,TWG,Top Wealth Group Holding Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TWIN,TWIN,"Twin Disc, Incorporated - Common Stock",US,False,True,False,False,NASDAQ
TWLV,TWLV,Twelve Seas Investment Company III - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
TWST,TWST,Twist Bioscience Corporation - Common Stock,US,False,True,False,False,NASDAQ
TXG,TXG,"10x Genomics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TXMD,TXMD,"TherapeuticsMD, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TXN,TXN,Texas Instruments Incorporated - Common Stock,US,False,True,True,False,NASDAQ;SP500
TXRH,TXRH,"Texas Roadhouse, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TXT,TXT,Textron,US,False,False,True,False,SP500
TYGO,TYGO,"Tigo Energy, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TYL,TYL,Tyler Technologies,US,False,False,True,False,SP500
TYRA,TYRA,"Tyra Biosciences, Inc. - Common Stock",US,False,True,False,False,NASDAQ
TZOO,TZOO,Travelzoo - Common Stock,US,False,True,False,False,NASDAQ
UAL,UAL,United Airlines Holdings,US,False,False,True,False,SP500
UBER,UBER,Uber,US,False,False,True,False,SP500
UBXG,UBXG,U-BX Technology Ltd. - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
UCAR,UCAR,U Power Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
UCFI,UCFI,CN Healthy Food Tech Group Corp. - Common Stock,US,False,True,False,False,NASDAQ
UCL,UCL,uCloudlink Group Inc. - American Depositary Shares,US,False,True,False,False,NASDAQ
UCTT,UCTT,"Ultra Clean Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UDMY,UDMY,"Udemy, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UDR,UDR,"UDR, Inc.",US,False,False,True,False,SP500
UEIC,UEIC,Universal Electronics Inc. - Common Stock,US,False,True,False,False,NASDAQ
UFG,UFG,Uni-Fuels Holdings Limited - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
UFPI,UFPI,"UFP Industries, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UFPT,UFPT,"UFP Technologies, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UGRO,UGRO,"urban-gro, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UHS,UHS,Universal Health Services,US,False,False,True,False,SP500
UK,UK,Ucommune International Ltd - Ordinary Shares,US,False,True,False,False,NASDAQ
ULBI,ULBI,Ultralife Corporation - Common Stock,US,False,True,False,False,NASDAQ
ULCC,ULCC,"Frontier Group Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
ULH,ULH,"Universal Logistics Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
ULTA,ULTA,"Ulta Beauty, Inc. - Common Stock",US,False,True,True,False,NASDAQ;SP500
UMBF,UMBF,UMB Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
UNB,UNB,"Union Bankshares, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UNCY,UNCY,"Unicycive Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UNH,UNH,UnitedHealth Group,US,False,False,True,False,SP500
UNP,UNP,Union Pacific Corporation,US,False,False,True,False,SP500
UONE,UONE,"Urban One, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
UONEK,UONEK,"Urban One, Inc. - Class D Common Stock",US,False,True,False,False,NASDAQ
UPB,UPB,"Upstream Bio, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UPBD,UPBD,"Upbound Group, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UPC,UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
UPLD,UPLD,"Upland Software, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UPS,UPS,United Parcel Service,US,False,False,True,False,SP500
UPST,UPST,"Upstart Holdings, Inc. - Common stock",US,False,True,False,False,NASDAQ
UPWK,UPWK,Upwork Inc. - Common Stock,US,False,True,False,False,NASDAQ
UPXI,UPXI,"Upexi, Inc. - Common Stock",US,False,True,False,False,NASDAQ
URBN,URBN,"Urban Outfitters, Inc. - Common Stock",US,False,True,False,False,NASDAQ
URGN,URGN,UroGen Pharma Ltd. - Ordinary Shares,US,False,True,False,False,NASDAQ
URI,URI,United Rentals,US,False,False,True,False,SP500
UROY,UROY,Uranium Royalty Corp. - Common Stock,US,False,True,False,False,NASDAQ
USAR,USAR,"USA Rare Earth, Inc. - Common Stock",US,False,True,False,False,NASDAQ
USAU,USAU,U.S. Gold Corp. - Common Stock,US,False,True,False,False,NASDAQ
USB,USB,U.S. Bancorp,US,False,False,True,False,SP500
USCB,USCB,"USCB Financial Holdings, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
USEG,USEG,U.S. Energy Corp. - Common Stock,US,False,True,False,False,NASDAQ
USGO,USGO,U.S. GoldMining Inc. - Common stock,US,False,True,False,False,NASDAQ
USIO,USIO,"Usio, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UTMD,UTMD,"Utah Medical Products, Inc. - Common Stock",US,False,True,False,False,NASDAQ
UTSI,UTSI,UTStarcom Holdings Corp - Ordinary Shares,US,False,True,False,False,NASDAQ
UVSP,UVSP,Univest Financial Corporation - Common Stock,US,False,True,False,False,NASDAQ
UXIN,UXIN,Uxin Limited - American Depositary Shares,US,False,True,False,False,NASDAQ
UYSC,UYSC,UY Scuti Acquisition Corp. - Ordinary Shares,US,False,True,False,False,NASDAQ
V,V,Visa Inc.,US,False,False,True,False,SP500
VABK,VABK,Virginia National Bankshares Corporation - Common Stock,US,False,True,False,False,NASDAQ
VACH,VACH,Voyager Acquisition Corp - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
VALN,VALN,Valneva SE - American Depositary Shares,US,False,True,False,False,NASDAQ
VALU,VALU,"Value Line, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VANI,VANI,"Vivani Medical, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VBIX,VBIX,Viewbix Inc. - Common Stock,US,False,True,False,False,NASDAQ
VBNK,VBNK,VersaBank - Common Shares,US,False,True,False,False,NASDAQ
VC,VC,Visteon Corporation - Common Stock,US,False,True,False,False,NASDAQ
VCEL,VCEL,Vericel Corporation - Common Stock,US,False,True,False,False,NASDAQ
VCIG,VCIG,VCI Global Limited - Ordinary Share,US,False,True,False,False,NASDAQ
VCTR,VCTR,"Victory Capital Holdings, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VCYT,VCYT,"Veracyte, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VECO,VECO,Veeco Instruments Inc. - Common Stock,US,False,True,False,False,NASDAQ
VEEA,VEEA,Veea Inc. - Common Stock,US,False,True,False,False,NASDAQ
VEEE,VEEE,Twin Vee PowerCats Co. - Common Stock,US,False,True,False,False,NASDAQ
VELO,VELO,"Velo3D, Inc. - Common stock",US,False,True,False,False,NASDAQ
VEON,VEON,VEON Ltd. - American Depositary Shares,US,False,True,False,False,NASDAQ
VERA,VERA,"Vera Therapeutics, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
VERI,VERI,"Veritone, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VERU,VERU,Veru Inc. - Common Stock,US,False,True,False,False,NASDAQ
VERX,VERX,"Vertex, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
VFF,VFF,"Village Farms International, Inc. - Common Shares",US,False,True,False,False,NASDAQ
VFS,VFS,VinFast Auto Ltd. - Ordinary Shares,US,False,True,False,False,NASDAQ
VGAS,VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
VHC,VHC,VirnetX Holding Corp - Common Stock,US,False,True,False,False,NASDAQ
VHCP,VHCP,Vine Hill Capital Investment Corp. II - Class A Ordinary Shares,US,False,True,False,False,NASDAQ
VHUB,VHUB,"VenHub Global, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VIAV,VIAV,Viavi Solutions Inc. - Common Stock,US,False,True,False,False,NASDAQ
VICI,VICI,Vici Properties,US,False,False,True,False,SP500
VICR,VICR,Vicor Corporation - Common Stock,US,False,True,False,False,NASDAQ
VINP,VINP,Vinci Compass Investments Ltd. - Class A Common Shares,US,False,True,False,False,NASDAQ
VIOT,VIOT,"Viomi Technology Co., Ltd - American Depositary Shares",US,False,True,False,False,NASDAQ
VIR,VIR,"Vir Biotechnology, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VIRC,VIRC,Virco Manufacturing Corporation - Common Stock,US,False,True,False,False,NASDAQ
VISN,VISN,"Vistance Networks, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VITL,VITL,"Vital Farms, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VIVO,VIVO,VivoPower PLC - Ordinary Shares,US,False,True,False,False,NASDAQ
VIVS,VIVS,"VivoSim Labs, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VKTX,VKTX,"Viking Therapeutics, Inc. - Common Stock",US,False,True,False,False,NASDAQ
VLGEA,VLGEA,"Village Super Market, Inc. - Class A Common Stock",US,False,True,False,False,NASDAQ
VLO,VLO,Valero Energy,US,False,False,True,False,SP500
VLTO,VLTO,Veralto,US,False,False,True,False,SP500
VLY,VLY,Valley National Bancorp - Common Stock,US,False,True,False,False,NASDAQ
VMAR,VMAR,Vision Marine Technologies Inc. - Common Shares,US,False,True,False,False,NASDAQ
VMC,VMC,Vulcan Materials Company,US,False,False,True,False,SP500
VMD,VMD,"Viemed Healthcare, Inc. - Common Shares",US,False,True,False,False,NASDAQ
VMET,VMET,Versamet Royalties Corporation - Common Stock,US,False,True,False,False,NASDAQ
VNCE,VNCE,Vince Holding Corp. - Common Stock,US,False,True,False,False,NASDAQ
VNDA,VNDA,Vanda Pharmaceuticals Inc. - Common Stock,US,False,True,False,False,NASDAQ
VNET,VNET,"VNET Group, Inc. - American Depositary Shares",US,False,True,False,False,NASDAQ
